UserID,Age,SweetLike,MentholLike,PodsPerWeek,AvgSessionTimeMin,ReferralCount,ReorderRate,SubscriptionTenure,FlavourExplorationRate,NicotineToleranceLevel,SleepHours,StressLevelScale,SignupChannel,DeviceUsed,PrimaryFlavourNote,CountryRegCode,SubscribeIntent,FlavourFamilies,Cluster,OverLimitWarning
250,52,0.7953418379590974,0.7877130155277087,4,5.0,0,0.8942943830179133,19,0.22379690032762573,23,6.405854708822232,6.886586403672288,TikTok,Android,Menthol,PH,0,Rose Milk,0,False
251,36,0.7450645481202204,0.624425446471728,2,8.821258681310473,1,0.3111600403056539,13,0.9984420785836617,46,5.715827957968787,5.102113662306439,Instagram,Android,Spicy,AE,1,Custard Kunafa,0,True
252,33,0.054882614646474925,0.49448113129509297,3,16.395733149079664,1,0.33613262676007727,23,0.14427009120881987,14,6.702989717669327,6.609423578733517,TikTok,Desktop,Fruity,PH,0,Mint Chill,3,False
253,20,0.4551436850361561,0.9795508403817569,5,20.463890334148182,0,0.7336368939796631,18,0.4970292394321689,33,5.67322404918555,5.8116398528918225,TikTok,Desktop,Sweet,PH,0,Mint Chill,3,False
254,37,0.5224345760711689,0.14496507237981704,7,12.696134069826515,2,0.2594744312356343,11,0.5068841701513458,43,5.521022908231571,5.627008564131143,Referral,Desktop,Menthol,IN,1,Custard Kunafa,0,True
255,41,0.6445466506258222,0.7251557275511148,5,21.7384892068193,2,0.5178433644675643,6,0.370568735723508,40,5.492438516281084,5.071811845656313,Website,Android,Nutty,SG,0,Custard Kunafa,2,False
256,50,0.6501673504432282,0.191190701464789,7,28.792390857377477,1,0.11803094566949363,9,0.6142164091362508,39,6.275772537871819,6.221313609646854,Referral,iOS,Nutty,IN,0,Rose Milk,2,False
257,41,0.36469724945730586,0.3382631053323484,2,13.823385279061371,0,0.2268814032911027,12,0.23497932173639022,18,5.999897497263021,7.254259389701469,Referral,iOS,Menthol,AE,1,Rose Milk,0,False
258,28,0.560677194003514,0.30869874337319525,6,42.11193625729878,1,0.7109617465259752,19,0.8055211425285103,36,9.0,4.537400453692176,Website,Android,Fruity,IN,0,Rose Milk,2,False
259,25,0.48106188384408644,0.947035987738723,4,8.110350131283724,0,0.7727154431335785,14,0.39920294642287446,37,6.709379952789642,5.927140507541878,Website,iOS,Fruity,IN,1,Mint Chill,3,False
260,53,0.8849983565232811,0.9673561777882752,2,6.524279066110498,0,0.20378712991408915,15,0.6322083308187776,35,6.692920074975228,6.739701105983455,Instagram,Desktop,Nutty,IN,0,Rose Milk,2,False
261,55,0.5302651326349002,0.18301544423472715,6,39.72164620907419,0,0.3049385953700773,11,0.7440753124602634,27,5.948043286764171,7.024336661509513,Website,Android,Menthol,AE,1,Mint Chill,0,False
262,57,0.4410321617481616,0.022035160297504186,3,5.0,0,0.189014001883346,6,0.9001379059211451,45,9.0,8.794541770775663,Referral,iOS,Menthol,AE,0,Rose Milk,2,True
263,37,0.40448544968185074,0.7200080396631131,3,10.499330750545692,0,0.49007155953260517,14,0.8522086928069801,17,5.576052218199259,6.868017669075357,Website,Android,Sweet,IN,1,Mint Chill,0,False
264,52,0.5724277594334657,0.41798993387048433,4,12.50276097813373,0,0.21350446367016995,3,0.6474781252932036,27,6.026290261586256,5.399966854147335,Website,iOS,Nutty,IN,0,Custard Kunafa,2,False
265,42,0.8039769794008976,0.08884024508756438,4,28.652590075576178,0,0.4935664154502011,19,0.4495538623454982,29,7.499210707904326,5.147997662384996,Website,Android,Fruity,PH,1,Mint Chill,0,False
266,52,0.5384014903807876,0.6837541055770425,5,5.0,1,0.7588884302210185,20,0.5528842030674676,41,6.70235139831132,5.129612738457614,TikTok,iOS,Spicy,SG,0,Custard Kunafa,0,True
267,42,0.6616551750805415,0.5451055282606997,4,21.36852270605726,3,0.7150497698290758,11,0.7918613140409223,38,5.226964105152547,5.046034835097149,Instagram,Android,Fruity,PH,0,Mint Chill,2,False
268,46,0.737855766906525,0.980516822001106,6,18.278333937899628,0,0.35241443816666074,24,0.8897909883035258,27,6.527292376658811,6.323604027911086,TikTok,Android,Fruity,SG,0,Mint Chill,2,False
269,35,0.5201681098787319,0.22740949586137893,4,54.640202972226675,0,0.7063862943222392,17,0.19340373535900468,16,7.179684646420617,6.630825367064647,TikTok,Android,Spicy,SG,1,Custard Kunafa,3,False
270,35,0.42681705665486436,0.40397787632654825,7,8.364110163468697,1,0.9349409178096192,17,0.4463706362437482,10,7.012019604297892,7.23681722308018,Instagram,Android,Nutty,IN,1,Mint Chill,1,False
271,19,0.8766653778624495,0.5425458033954229,9,25.678263899995315,2,0.41277194837642395,23,0.7985049385721505,37,7.1611842262657825,6.997492089952856,TikTok,Android,Sweet,PH,0,Mint Chill,0,False
272,52,0.41750608402789213,0.7916999884533517,3,14.719049197376773,1,0.396207238327846,3,0.4884865863345649,42,8.68569788908818,7.869160731966576,Website,Desktop,Fruity,SG,0,Rose Milk,0,True
273,33,0.4619428505755876,0.5488386567200587,4,17.628281936516586,0,0.6142947863338157,14,0.39900498765965553,13,6.771530092823019,4.996618734210954,Instagram,Android,Fruity,SG,0,Custard Kunafa,0,False
274,58,0.9903413133417771,0.6129001608619492,3,10.065105009465166,0,0.32095162992472465,7,0.4701904271409426,29,7.295644458540357,8.454726278449797,TikTok,Android,Nutty,AE,0,Custard Kunafa,0,False
275,53,0.0002375235758845795,0.22614705158994075,4,27.92723886801347,2,0.6864210351822267,19,0.6425602721077157,45,4.0758219961721185,5.055516152490355,Referral,Android,Nutty,SG,0,Rose Milk,2,True
276,50,0.18547290957672247,0.8469187280885598,5,32.259354025029346,0,0.8490355936052328,3,0.9998246297204213,40,8.365564900687229,6.521898537262897,TikTok,iOS,Menthol,IN,0,Rose Milk,2,False
277,21,0.38396388991972574,0.42863054697047576,2,21.58646444085815,2,0.5133866545887689,2,0.5436931861940786,47,6.564999405830256,5.7078619815252525,Referral,Android,Nutty,US,0,Custard Kunafa,1,True
278,50,0.9325899094252529,0.14095962752176927,5,60.0,1,0.7115565924355441,17,0.28764502745883447,37,5.631994364489351,5.964156318585651,Website,Desktop,Nutty,AE,0,Custard Kunafa,0,False
279,31,0.07002970574747103,0.6641879145054174,10,12.984033066070818,2,0.6866968814946958,9,0.24656191775118527,12,6.304771855296107,7.008433144825888,Referral,Android,Fruity,US,0,Custard Kunafa,1,False
280,38,0.009485433628498074,0.2160904531853075,5,29.227275422793543,0,0.13479900566283057,22,0.13811477272877287,15,7.162521869168033,3.842369746021841,TikTok,iOS,Sweet,IN,0,Rose Milk,3,False
281,37,0.05268383597722859,0.09756251023929974,5,44.403404526609414,0,0.26507466565819876,6,0.6029355114264893,32,7.534748525894815,4.753913605419265,TikTok,iOS,Fruity,US,1,Rose Milk,1,False
282,25,0.08854341061361815,0.8619869084042723,7,24.805515297473022,1,0.9041770016363169,24,0.5901148823399508,16,6.40475261121253,7.123840102870398,TikTok,Android,Nutty,SG,1,Mint Chill,1,False
283,24,0.03759677320626087,0.46016226448843967,5,34.05833215911831,1,0.9450029326285174,21,0.28471053410227826,45,7.10144197192347,5.9967710757131725,Instagram,Android,Menthol,US,0,Rose Milk,3,True
284,20,0.47978132685650476,0.7492837126957764,7,48.02497405460066,0,0.8023956759200597,9,0.7257964658073103,10,6.236782985600402,5.615073274027456,Instagram,Android,Sweet,PH,0,Mint Chill,3,False
285,34,0.5807572072273277,0.2905875598063551,3,25.62050295102431,0,0.9291233334949252,5,0.7669963374667127,15,6.991627364223233,4.318589157504934,TikTok,Android,Menthol,IN,0,Mint Chill,1,False
286,50,0.2716869710690041,0.7869701349176663,3,32.51881615547935,4,0.37553378582671737,2,0.3331883848439001,33,6.706272992195609,5.625583781504655,TikTok,iOS,Spicy,PH,1,Rose Milk,3,False
287,29,0.39828738397563557,0.11193592702153032,6,8.476706922679732,0,0.3229398746011423,22,0.4096897876267629,46,6.8008260070455915,7.021420412350455,Website,Android,Menthol,US,1,Rose Milk,1,True
288,39,0.09169933511143014,0.3559733737948527,4,5.0,4,0.44587016880446795,15,0.991424505112531,45,6.1890357422098665,5.154790321281501,Instagram,iOS,Menthol,PH,0,Rose Milk,2,True
289,39,0.33637046382842206,0.9780618179735285,4,25.86581247403629,0,0.14980779869540758,9,0.43683802106566083,33,6.903658309979574,8.04609502028765,Instagram,iOS,Nutty,AE,0,Rose Milk,2,False
290,47,0.5225191916345231,0.7939897163680061,2,13.50658897369163,1,0.8288844571371949,19,0.7847215045804916,47,5.673453400115763,7.615327396203938,Instagram,Desktop,Nutty,US,0,Custard Kunafa,1,True
291,55,0.7322718071846451,0.4972559303146882,2,15.173211299201931,1,0.9857579366035695,10,0.507452883966946,38,6.694618647870008,5.474920643221843,Referral,iOS,Nutty,PH,1,Rose Milk,3,False
292,55,0.003346362042979223,0.3397774715618851,3,13.649867913539905,0,0.8416263631929488,4,0.8140103450748783,46,5.865532629454845,5.108476900815059,TikTok,Android,Nutty,SG,1,Mint Chill,3,True
293,25,0.4673107665376526,0.8721357000224765,4,18.16097730345501,1,0.5994778013672933,10,0.7921209149043831,41,5.506336918449091,1.853282496638645,Website,Android,Nutty,US,1,Mint Chill,2,True
294,44,0.2970028764548822,0.5448477590845157,6,20.52671470576671,2,0.36575377343465487,8,0.700980422678682,34,5.794437201045189,4.3847084370879505,Website,Android,Menthol,AE,1,Custard Kunafa,2,False
295,44,0.8528218216919013,0.7584250178691111,4,28.921065324289206,1,0.27792809968922255,22,0.8693005116660213,19,6.291974777030919,4.292495495160165,TikTok,Android,Spicy,SG,0,Custard Kunafa,3,False
296,51,0.7155533152342419,0.754107680316164,5,24.312050557192638,1,0.42765658461699396,13,0.9452966453899166,44,5.971528030010264,3.853550353597957,TikTok,Desktop,Nutty,US,0,Rose Milk,3,True
297,38,0.5891085344708948,0.01794567856849183,4,32.71976882553959,1,0.7002725765933857,7,0.6219849884068755,34,6.896286310742314,5.946035283485087,Website,Desktop,Spicy,SG,0,Custard Kunafa,3,False
298,47,0.2772656456967736,0.12625378279261346,5,59.80696000862612,0,0.5023553999867413,7,0.31372201650047116,36,6.57969195998552,6.46812084048917,Referral,Desktop,Spicy,US,0,Rose Milk,3,False
299,50,0.9103391020575343,0.6596293663947422,8,14.065235087311258,0,0.9406538380760374,4,0.4587660654796676,41,7.514560449357928,8.721983013410195,Website,Desktop,Fruity,US,0,Rose Milk,1,True
300,45,0.04510067722032318,0.16161981128587144,4,24.168668582302,1,0.8687983086691592,15,0.7824751421619639,21,6.415537646040403,6.099735992101041,Referral,iOS,Fruity,IN,1,Custard Kunafa,3,False
301,50,0.10946759867911515,0.2554933446556047,2,5.0,4,0.19216055436660906,12,0.6857951366114825,13,6.680687058532379,2.949669318232513,Referral,Desktop,Sweet,PH,0,Custard Kunafa,2,False
302,22,0.39163014054035605,0.9466379541996072,2,14.863673040318117,2,0.218372701497139,16,0.2600185047087239,35,8.365921240612677,4.878383952995025,Instagram,iOS,Fruity,US,0,Mint Chill,2,False
303,36,0.12443755729685635,0.5601822583749119,3,5.68999470558588,1,0.7086152667700998,6,0.14611558703178223,12,6.061164501412366,6.915846413313451,TikTok,Android,Nutty,AE,1,Custard Kunafa,0,False
304,21,0.956415697559425,0.7507295069993472,6,17.132827138389693,1,0.30769155098231893,9,0.7146654341878583,26,6.214847729646564,5.877880879632493,Instagram,iOS,Spicy,PH,0,Custard Kunafa,3,False
305,52,0.7979893221433834,0.5579807387826399,4,14.548979542079213,1,0.8119268893105761,3,0.32597112162641084,18,7.703488425428343,7.285242014391621,Referral,iOS,Sweet,IN,0,Custard Kunafa,1,False
306,34,0.25898265160181366,0.5525136147827252,3,22.25853264631619,0,0.6322223280937178,8,0.5497032193561481,38,5.543173118015083,5.2293765396531455,Website,Desktop,Fruity,PH,0,Mint Chill,0,False
307,45,0.5885542289732454,0.0941519101256979,4,11.32871874258001,1,0.306847474960015,7,0.7720720952613348,10,7.8153742427340385,7.728055979197414,Instagram,Android,Menthol,PH,1,Rose Milk,0,False
308,47,0.9823305150800816,0.34366319260910305,3,5.0,2,0.5308181177325321,4,0.6064001025906998,27,6.263102509295196,6.36904511132662,Website,Android,Sweet,US,0,Mint Chill,1,False
309,46,0.8841989781315029,0.2824308986865117,8,7.9647225357955085,0,0.4654686631303301,13,0.17497232480061675,29,5.666698247457835,6.407216375897366,Referral,Desktop,Nutty,AE,1,Custard Kunafa,0,False
310,23,0.600798446442198,0.39072836561361324,4,10.612286413551505,0,0.8858434232704642,19,0.26702221310519986,43,7.405216329067605,6.224932331354461,Website,iOS,Spicy,US,1,Custard Kunafa,0,True
311,52,0.9037239671752705,0.7983441882243283,8,31.2279554666074,2,0.12894622747934525,7,0.2973953656278272,37,6.248873694560676,4.852265819533298,Instagram,Desktop,Nutty,AE,1,Custard Kunafa,2,False
312,58,0.9891849098133589,0.37193266791686486,4,9.754607198541322,3,0.9062595014201109,10,0.3320778282803604,44,8.324287505336773,5.9142141677387645,Referral,iOS,Nutty,AE,1,Rose Milk,0,True
313,54,0.7433528228936241,0.4516968192316827,4,57.49906607719367,0,0.686874414591769,12,0.6088630527554538,25,6.581157652073183,6.440641376330056,TikTok,Desktop,Menthol,SG,0,Mint Chill,1,False
314,41,0.06498640948289403,0.3973813904853165,1,30.783577354370045,0,0.7637843687935408,3,0.5535692018428542,30,6.573886009262284,3.8990180870356395,Instagram,Desktop,Menthol,US,1,Mint Chill,3,False
315,46,0.40158023642548746,0.0934079719752956,3,6.917815212462512,2,0.10234671705337037,24,0.28284403452778806,22,5.913897478276628,6.119391379145281,Instagram,Android,Spicy,IN,0,Rose Milk,3,False
316,48,0.8378257352832454,0.4410721582507837,8,11.035933859500123,0,0.6654154906335091,12,0.1607993591101184,44,6.353235703001209,7.822316877747802,TikTok,Android,Fruity,PH,1,Mint Chill,3,True
317,52,0.230569195805019,0.19560927304451503,6,31.398364150253684,3,0.6296375473399234,19,0.2542889840272463,41,6.227356192109993,6.650727200055185,Referral,Android,Nutty,SG,0,Rose Milk,2,True
318,50,0.8306425177506246,0.18672329577304148,6,10.897698759816043,1,0.5834850007476698,15,0.985943181356743,47,7.8313823614274245,8.050935224653951,TikTok,Desktop,Fruity,IN,0,Rose Milk,2,True
319,38,0.12033876203499594,0.09403610443426635,9,7.388864070600814,0,0.8072801710352965,8,0.5216922548123251,15,6.789602566046488,6.611590984958758,Instagram,Android,Spicy,US,0,Mint Chill,2,False
320,49,0.046945357147813005,0.35667097414176474,4,8.935727548769345,1,0.6002839867568547,12,0.8806109542319012,47,7.20555074738604,4.653553653648948,Referral,Android,Nutty,AE,0,Mint Chill,1,True
321,40,0.38409061149124957,0.7574818847894174,3,14.468038755565695,0,0.8713874706038718,20,0.863877220001959,47,6.598496994662169,7.186139641256395,Website,Desktop,Fruity,US,0,Rose Milk,3,True
322,50,0.036731937426613626,0.27644169058339607,8,7.2820782554498455,1,0.30936833776867456,6,0.5603676017165864,22,6.089047931985475,4.288460822545931,Instagram,Android,Nutty,US,0,Mint Chill,1,False
323,20,0.9572702629833256,0.31234910188551357,3,23.501441130769855,1,0.8253843300745298,10,0.7360189376144891,48,6.870990923795933,5.687344215407767,Website,iOS,Menthol,SG,0,Rose Milk,1,True
324,35,0.8262056957939659,0.6426746576724236,2,60.0,1,0.26138149554232515,2,0.27347680937144103,22,8.090746783726566,5.586005464024162,TikTok,Android,Menthol,IN,0,Mint Chill,0,False
325,42,0.8007696871298751,0.19584081258691888,2,17.37133321924062,1,0.8318060127720819,24,0.7195570344342175,21,5.4516070637618945,4.9825824062911,Referral,iOS,Sweet,SG,0,Mint Chill,3,False
326,59,0.6297779229961531,0.8969579304235343,7,21.775864424291687,1,0.946417166945711,13,0.34514612133696054,42,6.919481229937813,9.568450832781542,TikTok,Android,Spicy,IN,0,Mint Chill,0,True
327,48,0.21632402303655351,0.5201905232515545,5,12.441794402449968,0,0.40212472807934574,7,0.8488558870787357,37,7.996581401065457,5.891032037932361,Website,Desktop,Fruity,SG,1,Mint Chill,2,False
328,20,0.5182603666763922,0.44760294032021697,6,60.0,0,0.57689768258217,8,0.17535171979801895,12,5.6852272234094015,8.715092565808998,Instagram,Desktop,Nutty,PH,0,Mint Chill,2,False
329,57,0.597274072430341,0.5578201919292014,5,9.2037773051187,2,0.6924961206308329,23,0.7958248055967497,27,7.422011325247332,6.515385720769493,Referral,Android,Sweet,AE,0,Custard Kunafa,1,False
330,41,0.5250315008602682,0.16603431341619546,9,17.129159795861586,0,0.17152449926904517,16,0.18994321591175758,35,7.423170834577182,4.768617283909902,TikTok,iOS,Spicy,AE,0,Custard Kunafa,1,False
331,49,0.2602333679515273,0.6134731386391763,4,21.994367290035566,0,0.5446726463837083,11,0.8930703132048781,49,5.205719338035881,5.385618354144594,Website,Android,Spicy,AE,1,Mint Chill,0,True
332,39,0.5152479243147259,0.36310073663401043,5,9.547043287379731,0,0.4245264789294221,4,0.3737840663215034,11,7.610436469069682,5.942278008279974,Website,Desktop,Spicy,PH,1,Mint Chill,0,False
333,40,0.49118634086862656,0.8971863409646189,7,18.41647933636944,2,0.8852100681261773,17,0.6889540283475173,13,5.905881999437527,5.487287511638105,Instagram,Android,Fruity,PH,0,Mint Chill,1,False
334,19,0.9963357758067243,0.16885420667768614,3,31.371122224362686,2,0.8890115668374935,16,0.5387520507582518,37,6.858849889943766,5.589071667914571,Website,Desktop,Menthol,AE,0,Rose Milk,3,False
335,44,0.8974361480462039,0.507051103865441,8,10.523326140696298,0,0.7307015855925131,19,0.42967283073610507,37,7.5241411826520626,6.860615940781846,Referral,iOS,Sweet,AE,1,Custard Kunafa,1,False
336,59,0.4633807482156199,0.598112629369018,5,5.0,1,0.6901520271332484,23,0.6808976498651468,34,7.700081188937344,6.548055081651003,Website,iOS,Fruity,IN,0,Rose Milk,3,False
337,19,0.6229373829351187,0.03338360178638122,5,30.30135934032205,0,0.7603196133482711,11,0.9527706824961142,35,4.96415048533928,7.034990584096094,Instagram,Desktop,Nutty,IN,0,Custard Kunafa,0,False
338,43,0.7478716040922285,0.36369312475614024,2,24.472464994676866,0,0.4293882109025263,7,0.13714277263715968,11,8.288602503124546,8.290026866288773,TikTok,iOS,Fruity,US,1,Custard Kunafa,2,False
339,34,0.03486516023382491,0.7326352347008328,8,16.52998974948862,0,0.4640673220755629,13,0.9269675702947938,43,7.917928227689041,5.292771250829341,Referral,Desktop,Nutty,SG,1,Mint Chill,2,True
340,57,0.8949214412278399,0.8203775074489733,9,10.38068658359071,0,0.5983342505998348,19,0.6481734895189122,39,7.551934120366621,7.670838876792038,TikTok,Desktop,Nutty,IN,0,Mint Chill,0,False
341,50,0.8601268164179238,0.31316199481728235,3,5.0,1,0.9442253146280206,17,0.8265828706921471,30,6.86147796359574,8.090402893941587,TikTok,Desktop,Spicy,IN,0,Rose Milk,0,False
342,26,0.4574320977737073,0.7985932723827512,4,40.48377430247179,1,0.7515998867076064,22,0.4454874580908499,46,6.064302120050681,7.940851190305871,Website,Android,Fruity,IN,0,Rose Milk,2,True
343,56,0.3911697660803798,0.9677558771033888,4,8.09809716960855,1,0.595890320046601,13,0.5246586773538524,32,5.416818165846205,3.360103784389245,Website,iOS,Menthol,IN,1,Mint Chill,3,False
344,46,0.27295937485631494,0.8568739360750941,4,9.00137752360316,2,0.793371713407043,12,0.8819656766210476,42,4.876159661915081,8.696529795694303,Instagram,Android,Nutty,PH,0,Mint Chill,0,True
345,59,0.4766768283303684,0.1176439881593252,9,9.0392489435718,2,0.4338012810145826,7,0.4733631728288408,11,7.144536006234529,5.045401528416794,Website,Android,Spicy,US,0,Custard Kunafa,3,False
346,43,0.04437666353323677,0.7397303320855406,5,32.953634517935875,0,0.7574200310299336,1,0.5811936100741765,36,7.551430756162486,3.238991544275323,Website,iOS,Menthol,IN,1,Custard Kunafa,3,False
347,52,0.8521935333470078,0.3196668324405447,6,48.2036508843401,1,0.46960862345443033,1,0.11817543077589962,31,6.4153786781407955,8.659665136179012,TikTok,Android,Fruity,SG,0,Mint Chill,2,False
348,42,0.03542236841854507,0.9884159894120765,7,9.34605709249259,2,0.35169526631348746,20,0.24273820525423806,43,6.039025493619062,6.770106552260933,Referral,Desktop,Menthol,IN,0,Custard Kunafa,3,True
349,41,0.329051365369871,0.4853589831598871,11,7.253130463790041,0,0.6487516427700633,23,0.6775178571773198,25,6.569912837497881,6.8320573987560405,Website,Android,Fruity,PH,0,Rose Milk,2,False
350,30,0.9315894883189899,0.12243389835894103,10,15.209133941060335,1,0.718189803685166,14,0.7452792109574894,29,5.859611770282753,5.5018914661320215,Referral,Desktop,Nutty,AE,0,Custard Kunafa,0,False
351,24,0.7352126545234527,0.7251855480273908,7,11.005137874826104,3,0.5133642050616078,15,0.6243408431060494,35,6.521609695873238,6.273146868745466,Website,iOS,Sweet,AE,1,Mint Chill,1,False
352,53,0.28139096057752677,0.32301119838621384,4,6.769709624526465,3,0.6089506582199513,11,0.2289790326480496,25,5.80223442143685,5.79102521873034,Website,Android,Sweet,US,1,Custard Kunafa,1,False
353,37,0.2526490939608851,0.9970781570816617,5,38.899301625400796,2,0.7246594673703611,24,0.5008648857200514,15,7.112039314476059,5.063695783755612,Instagram,iOS,Nutty,AE,1,Mint Chill,1,False
354,18,0.005082139818025966,0.9797824578545219,4,27.974976010960578,1,0.7909390464017585,9,0.4195852897268708,32,7.743869513218186,6.034486271101091,Website,Desktop,Menthol,IN,0,Custard Kunafa,1,False
355,25,0.6957142928497502,0.6561340180205807,5,5.0,0,0.9060143311747686,17,0.5460952096315795,46,7.00850637524051,6.169707310946698,Instagram,Android,Fruity,PH,0,Rose Milk,1,True
356,33,0.04878358167317309,0.12982644895171758,6,21.54473565260023,1,0.41908978563789534,4,0.8832961310986849,17,6.419534535315838,4.017548987104933,TikTok,Desktop,Sweet,US,0,Rose Milk,1,False
357,31,0.5326025194007621,0.6868609976750291,6,20.246501120907933,2,0.9563295275673341,20,0.7982752947927867,15,7.489130711151934,6.083448188229171,Referral,Desktop,Fruity,IN,0,Mint Chill,3,False
358,29,0.9621219725920498,0.0930304864600272,1,28.825999453587833,1,0.6735518291107788,19,0.17559055125024306,46,6.518906312992809,3.31871269219917,Website,Desktop,Nutty,AE,1,Mint Chill,3,True
359,40,0.10946886005445389,0.029364159102392318,4,5.4243615066833595,3,0.808931694429053,7,0.9012782779971079,31,7.457348723654228,8.880527103175645,Instagram,iOS,Menthol,SG,0,Mint Chill,1,False
360,32,0.8944799309680674,0.8229584462214861,4,37.07288948345798,0,0.7297921391332944,1,0.5245904360348412,15,5.863856039250866,5.846127959638683,TikTok,iOS,Fruity,IN,0,Custard Kunafa,0,False
361,45,0.9914753351450482,0.20975294768368136,7,14.106251250568132,2,0.28501455281356597,9,0.7694759303973986,41,5.993262576055074,4.392756922002326,Website,iOS,Menthol,SG,0,Custard Kunafa,0,True
362,51,0.06151702623923505,0.3790271262190974,9,26.49473467144641,3,0.1642945447079455,13,0.22603530813791695,26,5.511185159603092,6.769827301034413,Instagram,Android,Sweet,SG,1,Custard Kunafa,3,False
363,19,0.8829062691374613,0.9734573899761731,3,6.705238482930702,4,0.7536578176163082,24,0.7036475731363433,47,6.034524208983354,4.879950920787012,Instagram,Desktop,Fruity,US,0,Rose Milk,3,True
364,49,0.5160790204436166,0.33684050186110326,3,11.195349936088746,2,0.5599474010151189,2,0.3126934158485122,26,7.481396564897123,5.956113995785942,TikTok,iOS,Spicy,PH,0,Mint Chill,1,False
365,40,0.90651371944458,0.29648978128331527,4,9.473593995144634,0,0.7319920315674922,2,0.4945428074268384,46,5.628252364710949,6.683251726637781,Website,Desktop,Sweet,AE,0,Custard Kunafa,0,True
366,39,0.5713189419195741,0.9182079996227752,3,5.0,1,0.5291585235239138,24,0.11517658307389397,32,4.195439959625688,4.47496382519607,Website,iOS,Menthol,AE,0,Rose Milk,2,False
367,42,0.6621120101065646,0.11074844531895811,5,6.852062867182314,0,0.38101106837485366,15,0.23644957413742843,22,6.085485393151927,8.924563988155702,Referral,Desktop,Nutty,IN,0,Mint Chill,1,False
368,39,0.5437789079973993,0.7595824101146318,7,9.062259087255402,0,0.3565161183336114,17,0.18287244381125778,41,5.3262708527569025,9.067371703173269,Website,iOS,Spicy,AE,1,Rose Milk,3,True
369,39,0.8644928803073485,0.988065566652774,2,15.04280445190018,1,0.7574789177829948,13,0.3157697556444326,31,5.995588932856117,5.211820010642283,Instagram,iOS,Fruity,US,0,Mint Chill,3,False
370,59,0.7339099189537017,0.9012960107746488,8,27.55565450686859,0,0.34910207331919724,7,0.19001628102189005,16,8.606869523992627,4.3150107287928785,Referral,iOS,Sweet,AE,0,Custard Kunafa,3,False
371,23,0.5212603121804149,0.6516679187064259,5,37.04522024926681,3,0.7432091838328788,9,0.7227190239576057,31,5.611030548264122,5.20498775685384,Referral,iOS,Fruity,IN,0,Rose Milk,2,False
372,32,0.8681608040515469,0.314060794992732,6,32.01426274501597,2,0.44556411368564064,12,0.12613591198829743,30,7.1335339319776505,5.285168874456023,Website,Desktop,Fruity,AE,0,Rose Milk,0,False
373,54,0.24528553225533456,0.2543219811783167,4,33.76194841538238,0,0.7938085638869222,3,0.6559664505624981,15,6.419784744669009,7.665525740942745,Referral,iOS,Spicy,PH,0,Rose Milk,3,False
374,50,0.15734065970252598,0.8192551048714611,5,43.97838821732381,1,0.22852893320440265,23,0.22663704774301685,23,6.87248066319475,5.23093024506718,Instagram,iOS,Spicy,SG,1,Mint Chill,1,False
375,25,0.1604001053300721,0.8798219139516953,9,18.028190067664912,2,0.284481948883911,22,0.9506453114601072,25,5.990739666971281,4.257508204095411,Instagram,iOS,Spicy,SG,0,Mint Chill,2,False
376,22,0.3340088787452379,0.5254349125456929,3,34.54045524241811,1,0.7173204451481472,15,0.9397846657988689,12,7.661346332708355,6.152360258358386,TikTok,Desktop,Spicy,SG,1,Rose Milk,0,False
377,56,0.2386900313010175,0.24433994078646615,4,11.402350932511142,0,0.6042080081784363,7,0.3029527922688664,18,6.926847341653344,3.763719611477815,Instagram,iOS,Nutty,PH,1,Mint Chill,1,False
378,21,0.9300903505097387,0.11294320841117356,5,17.108693984917434,3,0.2834905083594393,23,0.6529791684007266,30,6.954635393061747,7.601992599830071,TikTok,Desktop,Menthol,US,0,Rose Milk,1,False
379,23,0.105834093828584,0.08717946783183117,4,16.24642300353714,0,0.9125443105541395,1,0.1252047875252126,39,6.598893959094564,6.899989022948596,Referral,Android,Spicy,IN,0,Custard Kunafa,2,False
380,49,0.6989907380395877,0.7190774473538556,3,23.23976923526393,2,0.3483497326713817,14,0.9386096887460567,39,7.755961235637823,5.100165597249031,TikTok,Desktop,Sweet,PH,1,Rose Milk,2,False
381,47,0.1892215397850059,0.42011872784772497,9,16.047262347318963,1,0.4789642583742705,19,0.5706885773725388,41,7.060151610674936,5.263918311786517,Website,Android,Fruity,IN,0,Rose Milk,2,True
382,52,0.8816371327703502,0.9053598742778703,4,8.137696533435756,3,0.2820591476852842,16,0.1389008362760011,32,6.870904716265853,6.373102611108307,TikTok,iOS,Spicy,US,1,Mint Chill,3,False
383,57,0.9613152881849074,0.7396713007267637,5,10.861483962712224,1,0.44922485650736277,10,0.4082499937073236,12,7.152645142790568,4.34543032878548,Website,iOS,Sweet,PH,1,Mint Chill,0,False
384,33,0.46547000876998357,0.1912604179145867,4,13.823466474340975,2,0.5424820751003268,1,0.1691645156751108,10,4.740022108260341,4.818156441483232,Referral,Desktop,Nutty,AE,0,Mint Chill,3,False
385,30,0.8790714802281316,0.613777418815699,5,5.0,0,0.36572234906162726,5,0.4536499954360239,12,6.687760503688694,5.6618803546969625,TikTok,iOS,Sweet,US,0,Custard Kunafa,2,False
